-6.677434303441368,5.104815506526272,CDI-176
-4.009658419072193,5.341364243819632,CDI-177
-4.197014262324179,5.332088289403794,CDI-178
-3.846130039391536,5.342548450877436,CDI-179
-2.930723334778272,5.217002901033485,CDI-180
-3.315331350495542,5.22147988044971,CDI-181
-4.541366237474014,5.230009335732835,CDI-182
-3.7658439822613,5.229019947990593,CDI-183
-7.017917775009951,4.839180269805946,CDI-184
-6.091949328581922,4.980660740073036,CDI-185
-7.414769002318851,4.590251181495955,CDI-186
